email_id,sender,receiver,subject,body,date
118,custodian@financegroup.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Hello,

Kindly process the settlement instruction for trade reference T780685 on settlement date 2025-02-15. Attached are the details.

Thanks,
settlements@bank.com",2025-01-29 07:12:22
119,tradingdesk@bank.com,ops_team@bank.com,Corporate Action Notification - Mandatory Event,"Hi Team,

The trade ID T152244 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-17 07:12:22
120,operations@clearinghouse.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hello,

Kindly process the settlement instruction for trade reference T314638 on settlement date 2025-02-08. Attached are the details.

Thanks,
custodian@financegroup.com",2025-01-19 07:12:22
121,tradingdesk@bank.com,compliance@bank.com,Corporate Action Notification - Mandatory Event,"Hi Team,

The trade ID T597263 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-01-20 07:12:22
122,settlements@bank.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Team,

Please confirm the settlement of trade ID T748646 for ISIN XX7092625555 with counterparty Investment Firm B. Settlement date: 2025-02-22.

Best regards,
tradingdesk@bank.com",2025-01-20 07:12:22
123,tradingdesk@bank.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Team,

Please confirm the settlement of trade ID T805416 for ISIN XX1163067527 with counterparty Clearing House C. Settlement date: 2025-02-28.

Best regards,
settlements@bank.com",2025-01-24 07:12:22
124,custodian@financegroup.com,risk_mgmt@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Hello,

Kindly process the settlement instruction for trade reference T476461 on settlement date 2025-02-20. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-02-11 07:12:22
125,custodian@financegroup.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T592723. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-01-31 07:12:22
126,custodian@financegroup.com,ops_team@bank.com,Settlement Instruction - Equity Trade,"Attention Operations,

A corporate action has been announced for ISIN XX7381833632. Please find details attached.

Best,
operations@clearinghouse.com",2025-01-30 07:12:22
127,operations@clearinghouse.com,traders@investmentfirm.com,Trade Confirmation for ISIN XX1234567890,"Hello,

Kindly process the settlement instruction for trade reference T181079 on settlement date 2025-02-17. Attached are the details.

Thanks,
settlements@bank.com",2025-02-02 07:12:22
128,operations@clearinghouse.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Hi Team,

The trade ID T789307 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-01-27 07:12:22
129,custodian@financegroup.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Risk Management,

Please ensure the reporting of trade T413793 under regulatory guidelines before 2025-02-23.

Thanks,
tradingdesk@bank.com",2025-01-20 07:12:22
130,custodian@financegroup.com,compliance@bank.com,Settlement Instruction - Equity Trade,"Dear Risk Management,

Please ensure the reporting of trade T938389 under regulatory guidelines before 2025-02-21.

Thanks,
custodian@financegroup.com",2025-02-16 07:12:22
131,settlements@bank.com,risk_mgmt@bank.com,Urgent: Failed Settlement Alert,"Hello,

Kindly process the settlement instruction for trade reference T574196 on settlement date 2025-02-09. Attached are the details.

Thanks,
custodian@financegroup.com",2025-01-22 07:12:22
132,tradingdesk@bank.com,ops_team@bank.com,Collateral Movement Confirmation,"Hello,

Kindly process the settlement instruction for trade reference T800927 on settlement date 2025-02-14. Attached are the details.

Thanks,
custodian@financegroup.com",2025-01-29 07:12:22
133,tradingdesk@bank.com,compliance@bank.com,Regulatory Compliance: Transaction Reporting,"Hi Team,

The trade ID T584655 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-02-17 07:12:22
134,custodian@financegroup.com,traders@investmentfirm.com,Settlement Instruction - Equity Trade,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T494992. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-01-22 07:12:22
135,custodian@financegroup.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Dear Team,

Please confirm the settlement of trade ID T328320 for ISIN XX6093534524 with counterparty Clearing House C. Settlement date: 2025-02-08.

Best regards,
custodian@financegroup.com",2025-01-28 07:12:22
136,operations@clearinghouse.com,risk_mgmt@bank.com,Trade Confirmation for ISIN XX1234567890,"Attention Operations,

A corporate action has been announced for ISIN XX2439553486. Please find details attached.

Best,
custodian@financegroup.com",2025-02-06 07:12:22
137,tradingdesk@bank.com,ops_team@bank.com,Collateral Movement Confirmation,"Hello,

Kindly process the settlement instruction for trade reference T378845 on settlement date 2025-02-14. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-08 07:12:22
138,tradingdesk@bank.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Hi Team,

The trade ID T828691 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-01-20 07:12:22
139,custodian@financegroup.com,traders@investmentfirm.com,Regulatory Compliance: Transaction Reporting,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T243624. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-02-11 07:12:22
140,tradingdesk@bank.com,ops_team@bank.com,Corporate Action Notification - Mandatory Event,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T676232. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-13 07:12:22
141,tradingdesk@bank.com,ops_team@bank.com,Trade Confirmation for ISIN XX1234567890,"Hi Team,

The trade ID T178044 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-02-01 07:12:22
142,custodian@financegroup.com,risk_mgmt@bank.com,Settlement Instruction - Equity Trade,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T444992. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-03 07:12:22
143,tradingdesk@bank.com,compliance@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Team,

Please confirm the settlement of trade ID T294624 for ISIN XX8216749175 with counterparty Bank A. Settlement date: 2025-02-18.

Best regards,
custodian@financegroup.com",2025-02-03 07:12:22
144,settlements@bank.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Dear Team,

Please confirm the settlement of trade ID T824879 for ISIN XX9384625740 with counterparty Clearing House C. Settlement date: 2025-02-26.

Best regards,
custodian@financegroup.com",2025-02-02 07:12:22
145,operations@clearinghouse.com,risk_mgmt@bank.com,Corporate Action Notification - Mandatory Event,"Dear Risk Management,

Please ensure the reporting of trade T629100 under regulatory guidelines before 2025-02-19.

Thanks,
custodian@financegroup.com",2025-02-11 07:12:22
146,settlements@bank.com,traders@investmentfirm.com,Trade Amendment Request,"Attention Operations,

A corporate action has been announced for ISIN XX1648085655. Please find details attached.

Best,
operations@clearinghouse.com",2025-01-19 07:12:22
147,settlements@bank.com,traders@investmentfirm.com,Trade Confirmation for ISIN XX1234567890,"Dear Team,

Please confirm the settlement of trade ID T252004 for ISIN XX8429429180 with counterparty Clearing House C. Settlement date: 2025-02-24.

Best regards,
operations@clearinghouse.com",2025-01-21 07:12:22
148,tradingdesk@bank.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Risk Management,

Please ensure the reporting of trade T831628 under regulatory guidelines before 2025-02-20.

Thanks,
tradingdesk@bank.com",2025-01-20 07:12:22
149,custodian@financegroup.com,risk_mgmt@bank.com,Trade Confirmation for ISIN XX1234567890,"Hello,

Kindly process the settlement instruction for trade reference T224580 on settlement date 2025-02-28. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-08 07:12:22
150,operations@clearinghouse.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Hello,

Kindly process the settlement instruction for trade reference T112838 on settlement date 2025-02-17. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-02-03 07:12:22
151,settlements@bank.com,ops_team@bank.com,Trade Amendment Request,"Hello,

Kindly process the settlement instruction for trade reference T711891 on settlement date 2025-02-12. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-02-11 07:12:22
152,custodian@financegroup.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Hi Team,

The trade ID T976058 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-02-07 07:12:22
153,operations@clearinghouse.com,ops_team@bank.com,Trade Amendment Request,"Dear Risk Management,

Please ensure the reporting of trade T759533 under regulatory guidelines before 2025-02-22.

Thanks,
operations@clearinghouse.com",2025-01-23 07:12:22
154,custodian@financegroup.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T313013. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-01-23 07:12:22
155,operations@clearinghouse.com,risk_mgmt@bank.com,Collateral Movement Confirmation,"Hi Team,

The trade ID T248940 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-04 07:12:22
156,custodian@financegroup.com,risk_mgmt@bank.com,Corporate Action Notification - Mandatory Event,"Hi Team,

The trade ID T548410 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-01-30 07:12:22
157,settlements@bank.com,compliance@bank.com,Urgent: Failed Settlement Alert,"Hello,

Kindly process the settlement instruction for trade reference T765680 on settlement date 2025-02-12. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-01-27 07:12:22
158,tradingdesk@bank.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hello,

Kindly process the settlement instruction for trade reference T913272 on settlement date 2025-02-20. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-01-20 07:12:22
159,settlements@bank.com,risk_mgmt@bank.com,Corporate Action Notification - Mandatory Event,"Attention Operations,

A corporate action has been announced for ISIN XX4971907152. Please find details attached.

Best,
tradingdesk@bank.com",2025-01-23 07:12:22
160,custodian@financegroup.com,traders@investmentfirm.com,Trade Amendment Request,"Dear Risk Management,

Please ensure the reporting of trade T562331 under regulatory guidelines before 2025-02-19.

Thanks,
settlements@bank.com",2025-02-12 07:12:22
161,operations@clearinghouse.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T579649. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-12 07:12:22
162,settlements@bank.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T360268. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-14 07:12:22
